tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1961427916,هەروەها منیش. زۆر ڕقم لە کۆمپیوتەرەکەمە..,hate,adindawungo,@Hatz94 me too. I hate my computer so much..,me too. I hate my computer so much..,ڕق
1961427930,هەروەها پێم وایە کە ئێستا لەگەڵ خۆم قسە دەکەم. باشە پێویستە بخەوم. BTW بیری براکانم دەکەم.,sadness,nicolemalfoy,"I also think that I'm talking to myself now. Okay I need to get to bed. BTW, I miss my brothers.","I also think that I'm talking to myself now. Okay I need to get to bed. BTW, I miss my brothers.",دڵتەنگ
1961427932,سەرئێشەی جیوب کاتێکی گەورە دەمژێت!,worry,livefromthe225,sinus headaches suck big time!,sinus headaches suck big time!,نیگەران
1961427963,پێم وایە ئەو بەلەمە هاوڕێکەم ڕۆیشت... ئەو چەند CCO یەی کە هەیانبوو، چەند مانگێک لەمەوبەر هەیانبوو.... هیوای بەختت بۆ دەخوازم هەرچەندە...,relief,TheMakeupSnob,"@Ames1103 I think that boat sailed my friend... The few CCO's that had them, had them months ago....  I wish you luck though...","I think that boat sailed my friend... The few CCO's that had them, had them months ago.... I wish you luck though...",ئارام
1961428280,ئەو soooo کۆمیدییە! سوپاس یان ئەمڕۆ. btw، لێبرۆن هەراسانی کردم,fun,katyaxoxo,"@Ana_Surprise its soooo funny! thanks or today. btw, lebron harassed me","its soooo funny! thanks or today. btw, lebron harassed me",خۆشی
1961428487,(@gbsinkers) ئای سناپ! تەنها جامی ئۆتۆمبێلەکەم شکاند لەکاتی گۆڕینی تیغەکانی وایپەرەکەم.,worry,ohsnapattack,(@gbsinkers) Oh snap!  Just broke my windshield while replacing my wiper blades.,(@gbsinkers) Oh snap! Just broke my windshield while replacing my wiper blades.,نیگەران
1961429900,دەزانم! من نیکۆڵاس براونم خۆشدەوێت &amp; پێم وایە کامیرۆنێکی باش دروست دەکات بەڵام منیش نامەوێت بیبینم,love,SophieMarina,@KirstenAlexa I KNOW! I love Nicholas Braun &amp; I think he'll make an okay Cameron but I don't wanna see it either,I KNOW! I love Nicholas Braun &amp; I think he'll make an okay Cameron but I don't wanna see it either,خۆشەویستی
1961430280,نەفرەت لە شکاندن لەو ڕۆژەی گیتار هیرۆ مێتالیکا دێتە دەرەوە! Boooooooo,worry,James_yeah,Damn being broke on the day Guitar Hero Metallica comes out!  Boooooooo,Damn being broke on the day Guitar Hero Metallica comes out! Boooooooo,نیگەران
1961430716,چۆنە کاتێک قژم ڕاست دەکەمەوە دەبێت بپرژێنم,worry,TrippyToria21,how come when i straighten my hair it has to sprinkle,how come when i straighten my hair it has to sprinkle,نیگەران
1961431194,ئەوەندە بۆ ڕۆژێکی سەرسوڕهێنەر...هەندێک چەوت تەنها تێکیان داوە,hate,Carideo,so much for an amazing day...some pervert just ruined it,so much for an amazing day...some pervert just ruined it,ڕق
1961431402,کاتژمێر ١٢:٣٠ی بەیانییە، وازم لە تویتکردن هێناوە، مێشکم کارناکات. ئەمەوێت بگریم. هاها. گەشتی فلیپین، تکایە؟ خۆشم دەوێی!,sadness,erkagarcia,"@tommcfly It's 12:30AM, @buonotomato stopped tweeting, my brain's not functioning. I wanna cry. Haha. Philippines tour, please?  Love ya!","It's 12:30AM, stopped tweeting, my brain's not functioning. I wanna cry. Haha. Philippines tour, please? Love ya!",دڵتەنگ
1961431531,من هیچ بیرۆکەیەکم نییە,neutral,fetisha,@Scrapbooks I have no idea,I have no idea,ئاسایی
1961431769,من بەخشەرم، ژیان پاداشتی وەرگرەکان دەداتەوە. ئێمەی بەخشەرەکان وەرگرەکان دەکەینە مەمکین، بەڵام هیچ قەدرزانییەک بۆ ئەو کارە بەدەست ناهێنین کە دەیکەین--تەنها وەرگیراو دەبین.,neutral,_fiddlesticks_,"I'm a giver, and life rewards the takers.  We givers make takers possible, but we get no appreciation for what we do--we just get taken.","I'm a giver, and life rewards the takers. We givers make takers possible, but we get no appreciation for what we do--we just get taken.",ئاسایی
1961431798,بە جددی. من حەزم لە کچان نییە.,neutral,mariawillbeokay,Seriously. I dont like girls.,Seriously. I dont like girls.,ئاسایی
1961431802,هەموو شوکولاتەکەمی خوارد,sadness,radicalroad,ate all my chocolate,ate all my chocolate,دڵتەنگ
1961431982,ئەمڕۆ دەگەڕێتەوە ماڵەوە. pro: بە شێوەیەکی ناخۆش نزیکتر لە con: چیتر mpls ڕاکردن/گەشتکردن بۆ لانیکەم ساڵێک.,sadness,littlered_h,moving back home today. pro: obnoxiously closer to @thom1937 con: no more mpls runs/excursions for at least a year.,moving back home today. pro: obnoxiously closer to con: no more mpls runs/excursions for at least a year.,دڵتەنگ
1961432140,دانگ تەنانەت بیرم نەچوو ئەمڕۆ bday من بوو,worry,pamsprayng,Dang i didnt even remember it was my bday today,Dang i didnt even remember it was my bday today,نیگەران
1961432262,پێموانییە من وابم، خوشکەکانم refusn ئێستا بلیتم بۆ بهێنن. هەفتەی داهاتوو چی دەکەیت؟,worry,LenaAlli,"@AlfieJG I don't think I am, my sisters refusn to get me a ticket now.  what you doing next week?","I don't think I am, my sisters refusn to get me a ticket now. what you doing next week?",نیگەران
1961432558,ئیتر ناتوانم گیرفانێکی گەرم بخۆم بەبێ ئەوەی بیر لە جیم گافیگان بکەمەوە,worry,andrewburgess,I can't eat a hot pocket anymore without thinking about Jim Gaffigan,I can't eat a hot pocket anymore without thinking about Jim Gaffigan,نیگەران
1961433029,پاککردنەوەی ژوورەکەم..,empty,MishDance,Cleaning my room..,Cleaning my room..,بەتاڵ
1961433056,مژدە دەدات کە من تابلێتی وێنەکێشانم نییە!,surprise,Erika_is_crazy,sucks that i don't have a drawing tablet!,sucks that i don't have a drawing tablet!,سوپرایز
1961433106,من ساڵانێکە هەوڵ دەدەم بەسەریدا زاڵ بم، ئەوەندە سەختە بڕۆیت، کاتێک تۆ ئەوەندە عاشقی..ئەوە دەمژێت,sadness,Bgfilly,"@saxa246  ive been trying to get over her for years, its so hard to move on, when youre so in love..it sucks","ive been trying to get over her for years, its so hard to move on, when youre so in love..it sucks",دڵتەنگ
1961433178,دەیانەوێت ئەوەندە خراپ بیبینن,love,agustinahs,want to see him so badly,want to see him so badly,خۆشەویستی
1961433327,چۆن هەزار گۆڕەپانی شەڕمان دەست دەکەوێت #battleground، مەبەستم ئەوەیە تەنانەت نازانین چۆن دەمانتوانی بگەینە کام ژمارە بۆ ئەوەی ببێتە trending tpc,worry,jhavibha,"How would we get thousand battlegrounds  #battleground, I mean we don't even know how could we reach which number to make it trending tpc","How would we get thousand battlegrounds #battleground, I mean we don't even know how could we reach which number to make it trending tpc",نیگەران
1961433491,نەخێر!!! &quot;تێهانابێس: من کەسێکی خۆشەویستم هەیە... ;)&quot;,love,eduardoruiz,NOOOO!!!  &quot;thehannabeth: i have a crush... ;)&quot;,NOOOO!!! &quot;thehannabeth: i have a crush... ;)&quot;,خۆشەویستی
1961433640,منداڵە باشەکانی &gt;&lt; boo. ئیم دەڕۆم جارێکی تر,surprise,poketh,@francecino its alright babes &gt;&lt; boo. im gonna leave agaiiiiin,its alright babes &gt;&lt; boo. im gonna leave agaiiiiin,سوپرایز
1961433852,دەزانم شایەنی ئەوە بوو تەقەیەک بکرێت، هەرچەندە!,relief,Ames1103,"@TheMakeupSnob I know   It was worth a shot, though!","I know It was worth a shot, though!",ئارام
1961434329,بەرەو بیۆمۆنت دەڕۆین,happiness,MsInyang,Heading to Beaumont,Heading to Beaumont,بەختەوەر
1961434407,بەڕاستی دڵتەنگ... کامێرا بچووکە هەرزانەکەم تەنها چەقۆی لێ گرتووە.....,worry,shane_rocket,Truly sad... My cheap little camcorder just shot craps.....,Truly sad... My cheap little camcorder just shot craps.....,نیگەران
1961434882,....... و هەرگیز نەمتوانی لەسەر چاپ بیبینم,neutral,ModernMecca,....... and I never got to see it on print,....... and I never got to see it on print,ئاسایی
1961435029,من ڕقم لەوەیە تەنها 1gb ram هەبێت بۆ بەکارهێنان وەک هۆست و 1gb بۆ Virtual Machine Sucks ئەوەندە,worry,lrv94,I hate only having 1gb ram to use as host and 1gb for Virtual Machine  Sucks so much,I hate only having 1gb ram to use as host and 1gb for Virtual Machine Sucks so much,نیگەران
1961435671,Gonna nap n chill پاشان ڕەنگە دواتر بچیتە فیلم. ئەف من سەرئێشەم هەیە ئەم کەر سوکسە. ڕۆژی هەوریش,empty,wtf_elye,Gonna nap n chill then probably go to the movie later. Ugh i have a headache this sux ass. Cloudy day too,Gonna nap n chill then probably go to the movie later. Ugh i have a headache this sux ass. Cloudy day too,بەتاڵ
1961435689,بۆچی لە پشت هەورەکانەوە خۆت حەشارداوە کاک. خۆر,worry,PNUTBUTTERnMARY,Why are you hiding behind the clouds mr. Sun,Why are you hiding behind the clouds mr. Sun,نیگەران
1961435872,و ڕادیۆی ئێکس ٩٦.١ مانگی داهاتوو هەموو وەرزشەکان دەڕوات. ڕادیۆ مردووە. #grandrapids,sadness,joe4ce,@pairadocsdesign and Radio X 96.1 is going all sports next month. Radio is dead.  #grandrapids,and Radio X 96.1 is going all sports next month. Radio is dead. #grandrapids,دڵتەنگ
1961436638,نزیکەی ١١ کاتژمێر بە یەکەوە خەوتووە و هێشتا ماندوو بووە ! باشترە نەخۆش نەکەوێت,surprise,saralee_twitt3r,slept for almost 11 hours straight and still tired ! better not be getting sick,slept for almost 11 hours straight and still tired ! better not be getting sick,سوپرایز
1961436694,دی ئێمەکەت هەرگیز نەیناردووە,neutral,ohsnapitsalyssa,@MarcHaduch Your DM never sent,Your DM never sent,ئاسایی
1961436807,(ئاهێک) پێشبینی بکە ئەمڕۆ یەکتر نابینین.,sadness,WoodyBass,(sigh) guess we're not gonna meet up today.,(sigh) guess we're not gonna meet up today.,دڵتەنگ
1961436818,قوتابخانەی خودا ساڵی داهاتوو کەر دەمژێت!,worry,vincentlangsy,GOD SCHOOL IS GOING TO SUCK ASS NEXT YEAR!,GOD SCHOOL IS GOING TO SUCK ASS NEXT YEAR!,نیگەران
1961437632,کابرایەک پێشتر ئەمڕۆ بە منداڵی AD-HD ناوی بردم، ئەوەش ئازاری هەیە,surprise,Tooun,"a guy called me AD-HD kid earlier today, and that hurts","a guy called me AD-HD kid earlier today, and that hurts",سوپرایز
1961438666,6:29 pm - باشە، با ئێستا بە #bowman #strategicClock تێپەڕین بەڵام سەرەتا.. پشوویەک :-0 aargh.. ماندوو,worry,santoleto,"6:29 pm - ok, let's go now through #bowman #strategicClock but first.. a break :-0 aargh.. tired","6:29 pm - ok, let's go now through #bowman #strategicClock but first.. a break :-0 aargh.. tired",نیگەران
1961438877,من لەگەڵ بایرۆن مشتومڕم کرد چونکە وتی چەورم,sadness,celinashannon,i DID argue with byron because he said im fat,i DID argue with byron because he said im fat,دڵتەنگ
1961438954,ugh... دەزانم ئابووری خەمۆکە...,worry,themaimedman,@RachellT342 ugh... I know the economy is depressing...,ugh... I know the economy is depressing...,نیگەران
1961439053,سڵاو! chutti زۆر ماندوو بوو.. و دەبێت جارێکی تر سەفەر بکەیتەوە tomo هەینیەکەت چۆن بوو؟,relief,radha_,@brainstuck hey! chutti was very tiring.. and have to travel again tomo  how was your Friday?,hey! chutti was very tiring.. and have to travel again tomo how was your Friday?,ئارام
1961440170,کەوتنە خوارەوە سەبارەت بە ئارامگرتن دواتر کاری دەستی شێتانەیە ئێستا...تەنها پاککردنەوەی سەلاجە تەواو بکە..و ئێستا بۆ تاودانی جلەکان..کاری ماڵەوە بلوز,empty,THATSFLAWLESS,the downfall about relaxing later is mad manual labor now...just finish cleaning the fridge..and now to fold clothes..house work blues,the downfall about relaxing later is mad manual labor now...just finish cleaning the fridge..and now to fold clothes..house work blues,بەتاڵ
1961440287,خۆزگە لە شیکاگۆ بوومایە.,sadness,kourtnie,Wish I was in Chicago.,Wish I was in Chicago.,دڵتەنگ
1961440600,من بە شێوەیەکی تایبەت زۆر کەس/دەزگا دەناسم کە دەیانتوانی ئەم سایتانە دروست بکەن. وەک ئەوە وایە کاندیدێکی پرێس هۆندا بکڕێت.,neutral,offwhitemke,@templon I personally know so many people/agencies which could have built these sites. It is like a Pres candidate buying a Honda.,I personally know so many people/agencies which could have built these sites. It is like a Pres candidate buying a Honda.,ئاسایی
1961440619,و ئەی من، ها؟ من دەگریم. ئایا یو منی لەبیر کرد؟,worry,domilettera,"@herecomesdomzi and what about me, huh? I'm crying. Did U forget me?","and what about me, huh? I'm crying. Did U forget me?",نیگەران
1961441025,بۆیە ١٢ کاتژمێر خەوتم! جەستەم ئازاری هەیە,sadness,blasha,So I slept 12 hrs! My body is aching,So I slept 12 hrs! My body is aching,دڵتەنگ
1961441523,ئێستا دەگەم بەوەی بچمە قاوە It's no fun. منیش ڕقم لێیەتی!,sadness,DcalDcal,@erickadiaz I get to go to coffee now  It's no fun. I hate it too!,I get to go to coffee now It's no fun. I hate it too!,دڵتەنگ
1961449612,awww she's laavly ;) من ناچار بووم بێمە ژوورەوە بەڵام من سەرسوڕهێنەر wee tan (l) ;) خۆت؟,fun,jasminepotts,@nattymsmith awww she's laavly ;) I had to come in  but I've got a stunning wee tan (l) ;) yourself?,awww she's laavly ;) I had to come in but I've got a stunning wee tan (l) ;) yourself?,خۆشی
1961449908,من TDم تاقیکردەوە، بەڵام شەڕی لەگەڵ CS3 کرد لەسەر پرۆسێسەرەکەم. نامبو بەڕاستی باشە، بەڵام نائینتێستیڤە,love,derekland,"@fifthroom I tried TD, but it battled with CS3 over my processor. Nambu is really good, but unintuitive","I tried TD, but it battled with CS3 over my processor. Nambu is really good, but unintuitive",خۆشەویستی
1961449910,من doofus نیم کە دەتوانێت ڕووبدات wahhh!!! :'(!!!!!!!!! لە پشووەکەمدام!!!,sadness,princesspooh90,@billbathgate im not a doofus  it could happen wahhh!!! :'(!!!!!!!!!! im on my break!!,im not a doofus it could happen wahhh!!! :'(!!!!!!!!!! im on my break!!,دڵتەنگ
1961450066,پێی وایە &quot;هاوڕێ کچەکەم نییە&quot; پێویستە لە ئێستادا دوچباگ نەبێت... من لە مەزاجێکدا نیم هەست بە پشتگوێخستن بکەم,worry,LauraK1984,Thinks my &quot;not girlfriend&quot; needs to not be a douchebag right now...  i'm not in the mood to feel neglected,Thinks my &quot;not girlfriend&quot; needs to not be a douchebag right now... i'm not in the mood to feel neglected,نیگەران
1961450097,وە تەنانەت قەڵەویش نیە!!!! ها، ئەو تەنها friggin زەبەلاحە! من فریکێکم هەیە.,sadness,mrs_mcsupergirl,"@nikkibop and he's not even fat!!!! Huh, @freyalynn? He's just friggin huge!  I have a freak.","and he's not even fat!!!! Huh, He's just friggin huge! I have a freak.",دڵتەنگ
1961450535,هەرکەسێک بینرا توینستەرەکەم لە کوێیە,surprise,PrettyJnel,Anybody seen @MissPlush??? Where is my Twinster,Anybody seen Where is my Twinster,سوپرایز
1961451430,دوو هەفتەی ڕابردووی بەسەر بردووە لە هەوڵی گەشەپێدانی ڕیش (لە سفرەوە)، بەڵام ترسی ئەوەی هەیە کەمێک زبڵ و خاشاک دەربکەوێت... http://twitpic.com/66tyb,worry,dommeragun,"has spent the last two weeks attempting to grow a beard (from scratch), but fears it may look a bit rubbish...  http://twitpic.com/66tyb","has spent the last two weeks attempting to grow a beard (from scratch), but fears it may look a bit rubbish... http://twitpic.com/66tyb",نیگەران
1961451518,میوانخانەکەی بەجێهێشت ئێستا لە قوتابخانە. dang its straight up مردووە لێرە!! [&lt;3هانا],sadness,HannahLeigh92,left the inn  now im at school. dang its straight up dead here!! [&lt;3Hannah],left the inn now im at school. dang its straight up dead here!! [&lt;3Hannah],دڵتەنگ
1961452189,Re: ماڵەوە - ئەوە ڕێک ئەوەیە کە مەبەستم بوو... ماڵەوە لە D-town. ;) هەروەها، re: کۆمپیوتەر... ئەه... من brokt ئەوە...,worry,Azraelisa,"@CursedChimera; Re: Home - that's exactly what I meant... home in D-town. ;) Also, re: computer... uh... I brokt it...","Re: Home - that's exactly what I meant... home in D-town. ;) Also, re: computer... uh... I brokt it...",نیگەران
1961452439,بلا بۆ چاککردنەوەی ئۆتۆمبێل... نزیکەی ٦٠٠ دۆلار... بازاڕکردن لە دەوروبەر بۆ گرێبەستێکی باشتر.,sadness,Madidude04,Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.,Blah to car repairs... almost 600 dollars... Shopping around for a better deal.,دڵتەنگ
1961452464,SAC بنەماکانی بیرکاری 2 پێشکەش ناکات بۆ مامۆستایان لە هاوین یەک booo. بیری SAC دەکەم!,worry,MandaPratt,@TylerAlyse SAC won't offer fundamentals of math 2 for teachers in summer one  booo. I miss SAC!,SAC won't offer fundamentals of math 2 for teachers in summer one booo. I miss SAC!,نیگەران
1961452740,دارنیت. بزانە چی ڕوودەدات کاتێک بۆ کارکردن خۆم لە ئینتەروێبەکان بەدوور دەگرم.,sadness,trueepicure,@hootsuite  Darnit.  See what happens when I avoid teh interwebs for work.,Darnit. See what happens when I avoid teh interwebs for work.,دڵتەنگ
1961452997,من لێرە یەکێکم نییە - نازانم ئایا دایکم هەرگیز یەکێکی هەبووە یان نا -,neutral,KnightRid,@steven89 I dont have one here - dunno if my mom ever had one or not -,I dont have one here - dunno if my mom ever had one or not -,ئاسایی
1961453017,خۆزگە تۆش دەڕۆشتیایە! هێشتا دێیتە پێش پرۆگرامی نیکۆڵس؟ ناتوانم چاوەڕێی preprom بکەم!!!!,happiness,spedtacular,@kelseyrose56 I WISH YOU WERE GOING TOO!  are you still coming to nicoles preprom? @nicolesx319 Can't wait for preprom!!!!,I WISH YOU WERE GOING TOO! are you still coming to nicoles preprom? Can't wait for preprom!!!!,بەختەوەر
1961453148,تا پێنج کار بکە!,neutral,ktLovesSmiles,Work till five!,Work till five!,ئاسایی
1961453227,برسی، بەڵام ئارەزووی خواردنیان نییە,neutral,CherBearLSU,"hungry, but don't have an appetite","hungry, but don't have an appetite",ئاسایی
1961453470,شوقەکەم زیاتر بەتاڵ دەبێتەوە &amp; ڕۆژانە زیاتر.. زۆر دڵتەزێنە.. هەفتەی ڕابردوو لە کاتژمێر ٢٠٠٠,sadness,laurnie36,my apartment is emptying out more &amp; more each day.. so sad.. last week at 2000,my apartment is emptying out more &amp; more each day.. so sad.. last week at 2000,دڵتەنگ
1961453654,پێڵاوپێڵاوپێڵاو.YayYayYay.lol.IWouldPostATWitPic.ButIdntKnoHow2,neutral,Enimsajofficial,ShoesShoesShoes.YayYayYay.lol.IWouldPostATwitPic.ButIdntKnoHow2,ShoesShoesShoes.YayYayYay.lol.IWouldPostATwitPic.ButIdntKnoHow2,ئاسایی
1961453735,خەریکی پاککردنەوەی ماڵە بۆ خێزانەکەی کە درەنگانی ئەمڕۆ دێت..,neutral,asllover92,is cleaning the house for her family who is comming later today..,is cleaning the house for her family who is comming later today..,ئاسایی
1961453796,دەبێت دەست بکەم بە خواردنی تەندروست,neutral,fkkhalid,I have to start eating healthy,I have to start eating healthy,ئاسایی
1961454986,Oooommmmmggg، ئێوە probs دەبن، زۆر سەرقاڵی کوشتن بە باشی بۆ ماوەیەک هیوادارم من لە پێشەوە بمێنمەوە لە ئەنجامدانی 1 ئەرک لە هەفتەیەکدا!,worry,sosolid2k,"@JekNexus Oooommmmggg, you probs will, too busy to slay properly for a while  Hopefully I'll stay ahead doing 1 task a week!","Oooommmmggg, you probs will, too busy to slay properly for a while Hopefully I'll stay ahead doing 1 task a week!",نیگەران
1961455628,تازە لە بانکەوە گەیشتمە ماڵەوە، بە دڵنیاییەوە پارەدارەکە لێی دەدام. پێ خۆش نەبوون ئۆگر نەبوون.,boredom,jarelloveless,"Just got home from the bank, the teller was definitely hitting on me. Not interested.","Just got home from the bank, the teller was definitely hitting on me. Not interested.",بێزار
1961455673,ئەو هاوسەرگیری کردووە,neutral,fcknbarbee,@upscalekitten he's married,he's married,ئاسایی
1961455862,پێم ساردە.....ڕقم لەوەیە کە پێم سارد دەبێتەوە,hate,meganhaney07,my feet are cold.....i hate when my feet get cold,my feet are cold.....i hate when my feet get cold,ڕق
1961455867,زۆر چاک!!! پێم وایە دوێنێ زیادەڕەویم لە هۆڵی وەرزش کرد... جگە لەوە تەنها کارکردن,happiness,KendellRenee,@KrystalNichole Pretty good!!! I think I overdid the gym yesterday... other than that just working,Pretty good!!! I think I overdid the gym yesterday... other than that just working,بەختەوەر
1961456147,چ ڕۆژێکە! #dayofservice تەواو بوو، و ئێستا هەموو جەستە ئازاری هەیە! پاککردنەوەی دارەکانی دەوروبەری دەریاچەیەکی جوان. دابەشکردنی سەرئێشە ئێستا tho,surprise,jlakritz,"What a day! #dayofservice completed, and now aching all over! Clearing trees around a beautiful lake. Splitting headache now tho","What a day! #dayofservice completed, and now aching all over! Clearing trees around a beautiful lake. Splitting headache now tho",سوپرایز
1961456179,وۆپس - من خۆر سووتام,surprise,barappa,Whoops - I got sunburnt,Whoops - I got sunburnt,سوپرایز
1961456339,awww ببورە چ جۆرە ماسییەکت هەبوو؟,sadness,leti_rod,@alyssa133 awww i'm sorry  what kind of fish did you have?,awww i'm sorry what kind of fish did you have?,دڵتەنگ
1961456343,من و ئیان سبەی دەچینە ماتینی، یان ئەوە پلانەکە لانیکەم...زۆر گران دەبێت بۆ 3d لە شەودا,worry,desiree_smith,"@KevynPM Ian and I are going to a matinee tomorrow, or that's the plan at least...it's going to be too expensive for 3d at night","Ian and I are going to a matinee tomorrow, or that's the plan at least...it's going to be too expensive for 3d at night",نیگەران
1961457302,گۆرانییەکی تر کە بە درێژایی ڕۆژ و ڕۆژ دەگریم و دەگریم.,love,inashlalaland,another song that  makes me cry and cry all day  and night long.,another song that makes me cry and cry all day and night long.,خۆشەویستی
1961457398,سەگەکەم بەدەست کێشەی وازهێنانەوە دەناڵێنێت. ئەو پێی وایە من بەبێ ئەو دەجووڵێم.,worry,cabeckham,My dog is suffering from abandonment issues. She thinks I'm moving without her.,My dog is suffering from abandonment issues. She thinks I'm moving without her.,نیگەران
1961457400,توم ئەم بەیانییە زۆر ناخۆشە (&amp; بە دڵنیاییەوە هانگەڤەر نییە، هەروەها). من بە نەخۆش پەیوەندیم پێوە دەکرد بۆ کارکردن تەنها ئەوە نەبێت کە هایدی پێویستی بە سواربوونە بۆ ماڵەوە.,worry,gaballison,"Tum is very unhappy this morning (&amp; it's definitely not a hangover, either). I'd call in sick to work except Heidi needs a ride home.","Tum is very unhappy this morning (&amp; it's definitely not a hangover, either). I'd call in sick to work except Heidi needs a ride home.",نیگەران
1961457475,بۆچی هەندێک کوڕ ئەوەندە گەمژەن؟ هیچ بیرۆکەیەکیان نییە کە چی لە کچێکی باش بکەن کە لە ڕاستیدا گرنگییان پێ بدات..زۆر دڵتەنگە,sadness,MzSimmy,Why are some guys so stupid? They have no idea what to do with a good girl who actually cares about them..so sad,Why are some guys so stupid? They have no idea what to do with a good girl who actually cares about them..so sad,دڵتەنگ
1961457597,پاسێک لە هاتوچۆدا گیر بووە؛ درەنگ دەکەوێت,worry,citizensheep,Bus stuck in traffic; gonna be late,Bus stuck in traffic; gonna be late,نیگەران
1961457995,کاتژمێر ٤.٣٠ی بەیانی، کاتی خەوتن. من ویستم سەیری فیلمی Gossip Girl بکەم بەڵام زۆر ماندووم شەو باش!,fun,neeshaaaa,"Its 4.30am, sleep timeee. I wanted to watch Gossip Girl but i'm way too tired  Goodnight!","Its 4.30am, sleep timeee. I wanted to watch Gossip Girl but i'm way too tired Goodnight!",خۆشی
1961458586,بەڵێ، بڕیارە بە درێژایی کۆتایی هەفتە بەردەوام بێت. کەش و هەوای پیس,sadness,jodiekearns,"@simonprobert yep, supposed to last all weekend. filthy weather","yep, supposed to last all weekend. filthy weather",دڵتەنگ
1961458844,MMM - BTW من تەنها قسەم لەگەڵ تۆ دەکرد &amp; تۆ ڕۆشتبوویت. 2.95%,neutral,CMiget,@asynja MMM - BTW I was just talking to you &amp; you were gone.  2.95%,MMM - BTW I was just talking to you &amp; you were gone. 2.95%,ئاسایی
1961459524,my zoids torrent دوای ٨ کاتژمێر لە دابەزاندن خراپ بوو. لەو کاتەدا تەنها 6% ئەنجامدرا، چونکە دیارە من تاکە هەواداری زۆیدەکانم تا ئێستا.,hate,hatebutterflies,"my zoids torrent crashed after 8 hours of downloading.  it was only 6% done at that time, because apparently i'm the only zoids fan ever.","my zoids torrent crashed after 8 hours of downloading. it was only 6% done at that time, because apparently i'm the only zoids fan ever.",ڕق
1961459579,هەستکردن بە باشتربوون، هێشتا کۆکە. : / هێشتا ناچمە پێشەوە. مەحاڵەکەی.,worry,fizzwhizz1992,"feeling better, still coughing. : / not moving on yet. its impossible.","feeling better, still coughing. : / not moving on yet. its impossible.",نیگەران
1961459665,سوێند دەخۆم، ئێستا سەگەکەم کێشەی دڵەڕاوکێی هەیە.,worry,irishsamom,"I swear, now my dog is having anxiety issues.","I swear, now my dog is having anxiety issues.",نیگەران
1961459823,بەرەو dmv دەڕۆم بۆ ئەوەی پارەی بەزەحمەت بەدەست هێنراومیان پێ بدەم,sadness,atlastjake,heading to the dmv to pay them my hard-earned money,heading to the dmv to pay them my hard-earned money,دڵتەنگ
1961459940,پەنجەم لەسەر تۆستەرەکە سووتاند,worry,jbubbles410,I burnt my finger on the toaster,I burnt my finger on the toaster,نیگەران
1961459948,هەروەها، چای سەوزی بریقەداری لیپتۆن کۆیە,happiness,yatsuha,"also, Lipton's Sparkling Green Tea is gross","also, Lipton's Sparkling Green Tea is gross",بەختەوەر
1961462700,بەڵێ! fb، ئاه بیرت دەکەم,love,thebrenda,"@claudiatan yes! fb, ah i miss you","yes! fb, ah i miss you",خۆشەویستی
1961462777,ڕووماڵکردنی FreeSat (Sky dish) بەڕاستی بەڕاستی خراپە لە ئێستادا، بلۆک لە هەموو شوێنێکدا دەکات، بەڕاستی بێزارکەر! http://bit.ly/191TpR,hate,kolfriendfeed,"FreeSat's coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!  http://bit.ly/191TpR","FreeSat's coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying! http://bit.ly/191TpR",ڕق
1961462822,eeeeep so jealous ;) من لە شوێنی کارەکەم ئم، چۆن دەتوانیت ڤیڤا وەربگریت؟ ئایا بە شێوەی ئۆنلاین پەخشی دەکەن؟ :plz:,happiness,k5at30,"@MissShell20 eeeeep so jealous ;) I'm at work  um, how can u receive Viva? Do they broadcast it online? :plz:","eeeeep so jealous ;) I'm at work um, how can u receive Viva? Do they broadcast it online? :plz:",بەختەوەر
1961462869,چۆن لە خۆت خۆش دەبیت کە ئازاری ئەو کەسە دەدەیت کە زۆرترین خۆشت دەوێت؟,sadness,ruthifer,How do you forgive yourself for hurting the one you love the most?,How do you forgive yourself for hurting the one you love the most?,دڵتەنگ
1961462879,باشە من لیمۆ و ڕەنچم بۆت دەبێت. هەرچەندە بۆ من نییە.,neutral,kate0404,"@Dynonugget Well, I'll have lemon and ranch for you. Not for me, though.","Well, I'll have lemon and ranch for you. Not for me, though.",ئاسایی
1961463078,http://twitpic.com/66u67 دوای لێدانەکە ئارام بووەوە!,worry,shardai08,http://twitpic.com/66u67 after the shot calmin down!,http://twitpic.com/66u67 after the shot calmin down!,نیگەران
1961463424,,empty,boriori,@less_than_3,,بەتاڵ
1961463504,بەرەو ئامادەیی,neutral,leoncitobonito,Rumbo a bachilleres,Rumbo a bachilleres,ئاسایی
1961463912,من کردم.'t Get tht.,worry,laniema,I did.'t Get tht.,I did.'t Get tht.,نیگەران
1961463950,:O awww جێبهێڵە، shes ace! Shes یەکێکە لە ئەکتەرە خۆشەویستەکانم!,worry,ChantiParnell,"@_Tanyya :O  awww leave off, shes ace! Shes one of my fav actresses!",":O awww leave off, shes ace! Shes one of my fav actresses!",نیگەران
